334262.21407231,4142942.44271424,0
334262.21407231,4142942.44271424,0
334262.21407231,4142942.44271424,0
334262.21407231,4142942.44271424,0
334262.21407231,4142942.44271424,0
334262.25951299,4142942.44291261,0
334262.30196294,4142942.44312623,0
334262.35277470,4142942.44335511,0
334262.50478276,4142942.44404176,0
334262.72029790,4142942.44501832,0
334263.00795659,4142942.44634583,0
334263.36922368,4142942.44802430,0
334263.81432256,4142942.45032838,0
334264.16048344,4142942.46042970,0
334264.45708379,4142942.48937562,0
334264.85292729,4142942.57218507,0
334265.17259892,4142942.69066957,0
334265.51793584,4142942.85833314,0
334265.80419072,4142943.06493715,0
334266.00939091,4142943.27006104,0
334266.20329961,4142943.53014710,0
334266.35115727,4142943.81541017,0
334266.44927129,4142944.12057069,0
334266.49343022,4142944.40471986,0
334266.49220952,4142944.72474244,0
334266.43880376,4142945.07746461,0
334266.37242802,4142945.47254518,0
334266.34499272,4142945.79743531,0
334266.35253056,4142946.26806215,0
334266.36315068,4142946.63251832,0
334266.37288579,4142947.02782777,0
334266.37285527,4142947.42710450,0
334266.37236699,4142947.82757142,0
334266.38072881,4142948.17907288,0
334266.39772710,4142948.53991273,0
334266.41188725,4142948.97039369,0
334266.40639409,4142949.36667970,0
334266.39913090,4142949.77070191,0
334266.39214238,4142950.17251161,0
334266.38442143,4142950.61452821,0
334266.37740239,4142951.01673463,0
334266.36968144,4142951.45898011,0
334266.36336430,4142951.82084229,0
334266.35704716,4142952.18270448,0
334266.34932622,4142952.62498048,0
334266.34230717,4142953.02704957,0
334266.33528813,4142953.42911866,0
334266.32756719,4142953.87139466,0
334266.32195195,4142954.19304994,0
334266.31423100,4142954.63532594,0
334266.30791386,4142954.99718812,0
334266.30019292,4142955.43946412,0
334266.29387578,4142955.80132630,0
334266.28545293,4142956.28380922,0
334266.27913579,4142956.64567140,0
334266.27281865,4142957.00753358,0
334266.26579961,4142957.40960267,0
334266.25807866,4142957.85187867,0
334266.25105962,4142958.25394776,0
334266.24404057,4142958.65601686,0
334266.23631963,4142959.09829285,0
334266.22930058,4142959.50036195,0
334266.22298344,4142959.86222413,0
334266.21736821,4142960.18387940,0
334266.20964726,4142960.62615540,0
334266.20262822,4142961.02822450,0
334266.19490727,4142961.47050050,0
334266.18788823,4142961.87256959,0
334266.18227299,4142962.19422486,0
334266.17385014,4142962.67670777,0
334266.16683110,4142963.07877687,0
334266.15981206,4142963.48084596,0
334266.15181645,4142963.92030671,0
334266.13338384,4142964.30327180,0
334266.09038457,4142964.63534883,0
334266.02367314,4142964.92153505,0
334265.88368901,4142965.32343629,0
334265.72823247,4142965.73665193,0
334265.58190068,4142966.08896211,0
334265.38970097,4142966.44817689,0
334265.22255620,4142966.68841890,0
334265.00417241,4142966.93383363,0
334264.65477666,4142967.24962953,0
334264.38671025,4142967.48274568,0
334264.08962163,4142967.71409181,0
334263.73772343,4142967.93049958,0
334263.34700688,4142968.13756898,0
334263.02629765,4142968.30779603,0
334262.70732793,4142968.47708466,0
334262.31651982,4142968.68447450,0
334261.96126469,4142968.87301210,0
334261.64156255,4142969.04264405,0
334261.25316533,4142969.24841645,0
334260.90926274,4142969.41775087,0
334260.59145268,4142969.54431489,0
334260.26296147,4142969.65278199,0
334259.86211308,4142969.74882844,0
334259.47154912,4142969.80633119,0
334259.07875737,4142969.85909608,0
334258.64311894,4142969.90259126,0
334258.28258428,4142969.93750337,0
334257.89543828,4142969.96898225,0
334257.51387700,4142969.97326234,0
334257.07085332,4142969.95949891,0
334256.66802129,4142969.94755891,0
334256.30696782,4142969.93683198,0
334255.86476811,4142969.92368654,0
